target_name,target_acc,amrfinder_results,nucleotide_fasta,protein_fasta,gff,contig_report
SAMEA4885920,PDT000006875.1,SAMEA4885920.amrfinder-plus,SAMEA4885920.dna.fa,SAMEA4885920.prot.fa,SAMEA4885920.gff,SAMEA4885920-rid67313.assembly.contig_report.txt
SAMEA4885921,PDT000005471.1,SAMEA4885921.amrfinder-plus,SAMEA4885921.dna.fa,SAMEA4885921.prot.fa,SAMEA4885921.gff,SAMEA4885921-rid94763.assembly.contig_report.txt
SAMEA4885922,PDT000006188.1,SAMEA4885922.amrfinder-plus,SAMEA4885922.dna.fa,SAMEA4885922.prot.fa,SAMEA4885922.gff,SAMEA4885922-rid97653.assembly.contig_report.txt
SAMEA4885923,PDT000006241.1,SAMEA4885923.amrfinder-plus,SAMEA4885923.dna.fa,SAMEA4885923.prot.fa,SAMEA4885923.gff,SAMEA4885923-rid97893.assembly.contig_report.txt
SAMEA4885925,PDT000006014.1,SAMEA4885925.amrfinder-plus,SAMEA4885925.dna.fa,SAMEA4885925.prot.fa,SAMEA4885925.gff,SAMEA4885925-rid96823.assembly.contig_report.txt
SAMEA4885926,PDT000005421.1,SAMEA4885926.amrfinder-plus,SAMEA4885926.dna.fa,SAMEA4885926.prot.fa,SAMEA4885926.gff,SAMEA4885926-rid94563.assembly.contig_report.txt
SAMEA4885927,PDT000005831.1,SAMEA4885927.amrfinder-plus,SAMEA4885927.dna.fa,SAMEA4885927.prot.fa,SAMEA4885927.gff,SAMEA4885927-rid96093.assembly.contig_report.txt
SAMEA4885928,PDT000005699.1,SAMEA4885928.amrfinder-plus,SAMEA4885928.dna.fa,SAMEA4885928.prot.fa,SAMEA4885928.gff,SAMEA4885928-rid25833.assembly.contig_report.txt
SAMEA4885929,PDT000006415.1,SAMEA4885929.amrfinder-plus,SAMEA4885929.dna.fa,SAMEA4885929.prot.fa,SAMEA4885929.gff,SAMEA4885929-rid46813.assembly.contig_report.txt
SAMEA4885930,PDT000006061.2,SAMEA4885930.amrfinder-plus,SAMEA4885930.dna.fa,SAMEA4885930.prot.fa,SAMEA4885930.gff,SAMEA4885930-rid13443.assembly.contig_report.txt
SAMEA4885931,PDT000005381.1,SAMEA4885931.amrfinder-plus,SAMEA4885931.dna.fa,SAMEA4885931.prot.fa,SAMEA4885931.gff,SAMEA4885931-rid45203.assembly.contig_report.txt
SAMEA4885932,PDT000006857.1,SAMEA4885932.amrfinder-plus,SAMEA4885932.dna.fa,SAMEA4885932.prot.fa,SAMEA4885932.gff,SAMEA4885932-rid27603.assembly.contig_report.txt
SAMEA4885933,PDT000005693.1,SAMEA4885933.amrfinder-plus,SAMEA4885933.dna.fa,SAMEA4885933.prot.fa,SAMEA4885933.gff,SAMEA4885933-rid45763.assembly.contig_report.txt
SAMEA4885934,PDT000006330.1,SAMEA4885934.amrfinder-plus,SAMEA4885934.dna.fa,SAMEA4885934.prot.fa,SAMEA4885934.gff,SAMEA4885934-rid46673.assembly.contig_report.txt
SAMEA4885936,PDT000006155.1,SAMEA4885936.amrfinder-plus,SAMEA4885936.dna.fa,SAMEA4885936.prot.fa,SAMEA4885936.gff,SAMEA4885936-rid66013.assembly.contig_report.txt
SAMEA4885937,PDT000006107.1,SAMEA4885937.amrfinder-plus,SAMEA4885937.dna.fa,SAMEA4885937.prot.fa,SAMEA4885937.gff,SAMEA4885937-rid97323.assembly.contig_report.txt
SAMEA4885938,PDT000006853.1,SAMEA4885938.amrfinder-plus,SAMEA4885938.dna.fa,SAMEA4885938.prot.fa,SAMEA4885938.gff,SAMEA4885938-rid67243.assembly.contig_report.txt
SAMEA4885939,PDT000005806.1,SAMEA4885939.amrfinder-plus,SAMEA4885939.dna.fa,SAMEA4885939.prot.fa,SAMEA4885939.gff,SAMEA4885939-rid65543.assembly.contig_report.txt
SAMEA4885940,PDT000005329.1,SAMEA4885940.amrfinder-plus,SAMEA4885940.dna.fa,SAMEA4885940.prot.fa,SAMEA4885940.gff,SAMEA4885940-rid94203.assembly.contig_report.txt
SAMEA4885941,PDT000005573.1,SAMEA4885941.amrfinder-plus,SAMEA4885941.dna.fa,SAMEA4885941.prot.fa,SAMEA4885941.gff,SAMEA4885941-rid95143.assembly.contig_report.txt
SAMEA4885942,PDT000006200.1,SAMEA4885942.amrfinder-plus,SAMEA4885942.dna.fa,SAMEA4885942.prot.fa,SAMEA4885942.gff,SAMEA4885942-rid66093.assembly.contig_report.txt
SAMEA4885943,PDT000006707.1,SAMEA4885943.amrfinder-plus,SAMEA4885943.dna.fa,SAMEA4885943.prot.fa,SAMEA4885943.gff,SAMEA4885943-rid66973.assembly.contig_report.txt
SAMEA4885944,PDT000005412.1,SAMEA4885944.amrfinder-plus,SAMEA4885944.dna.fa,SAMEA4885944.prot.fa,SAMEA4885944.gff,SAMEA4885944-rid64923.assembly.contig_report.txt
SAMEA4885945,PDT000005961.1,SAMEA4885945.amrfinder-plus,SAMEA4885945.dna.fa,SAMEA4885945.prot.fa,SAMEA4885945.gff,SAMEA4885945-rid46133.assembly.contig_report.txt
SAMEA4885946,PDT000006159.1,SAMEA4885946.amrfinder-plus,SAMEA4885946.dna.fa,SAMEA4885946.prot.fa,SAMEA4885946.gff,SAMEA4885946-rid97533.assembly.contig_report.txt
SAMEA4885947,PDT000005525.1,SAMEA4885947.amrfinder-plus,SAMEA4885947.dna.fa,SAMEA4885947.prot.fa,SAMEA4885947.gff,SAMEA4885947-rid25503.assembly.contig_report.txt
SAMEA4885948,PDT000005452.1,SAMEA4885948.amrfinder-plus,SAMEA4885948.dna.fa,SAMEA4885948.prot.fa,SAMEA4885948.gff,SAMEA4885948-rid45283.assembly.contig_report.txt
SAMEA4885949,PDT000006288.1,SAMEA4885949.amrfinder-plus,SAMEA4885949.dna.fa,SAMEA4885949.prot.fa,SAMEA4885949.gff,SAMEA4885949-rid98083.assembly.contig_report.txt
SAMEA4885950,PDT000006586.1,SAMEA4885950.amrfinder-plus,SAMEA4885950.dna.fa,SAMEA4885950.prot.fa,SAMEA4885950.gff,SAMEA4885950-rid66723.assembly.contig_report.txt
SAMEA4885951,PDT000006022.1,SAMEA4885951.amrfinder-plus,SAMEA4885951.dna.fa,SAMEA4885951.prot.fa,SAMEA4885951.gff,SAMEA4885951-rid96873.assembly.contig_report.txt
SAMEA4885952,PDT000006612.1,SAMEA4885952.amrfinder-plus,SAMEA4885952.dna.fa,SAMEA4885952.prot.fa,SAMEA4885952.gff,SAMEA4885952-rid66793.assembly.contig_report.txt
SAMEA4885953,PDT000006614.2,SAMEA4885953.amrfinder-plus,SAMEA4885953.dna.fa,SAMEA4885953.prot.fa,SAMEA4885953.gff,SAMEA4885953-rid13843.assembly.contig_report.txt
SAMEA4885954,PDT000006649.1,SAMEA4885954.amrfinder-plus,SAMEA4885954.dna.fa,SAMEA4885954.prot.fa,SAMEA4885954.gff,SAMEA4885954-rid99533.assembly.contig_report.txt
SAMEA4885955,PDT000005575.1,SAMEA4885955.amrfinder-plus,SAMEA4885955.dna.fa,SAMEA4885955.prot.fa,SAMEA4885955.gff,SAMEA4885955-rid95163.assembly.contig_report.txt
SAMEA4885956,PDT000005930.1,SAMEA4885956.amrfinder-plus,SAMEA4885956.dna.fa,SAMEA4885956.prot.fa,SAMEA4885956.gff,SAMEA4885956-rid46073.assembly.contig_report.txt
SAMEA4885957,PDT000006250.1,SAMEA4885957.amrfinder-plus,SAMEA4885957.dna.fa,SAMEA4885957.prot.fa,SAMEA4885957.gff,SAMEA4885957-rid26653.assembly.contig_report.txt
SAMEA4885958,PDT000006384.1,SAMEA4885958.amrfinder-plus,SAMEA4885958.dna.fa,SAMEA4885958.prot.fa,SAMEA4885958.gff,SAMEA4885958-rid66403.assembly.contig_report.txt
SAMEA4885959,PDT000006079.1,SAMEA4885959.amrfinder-plus,SAMEA4885959.dna.fa,SAMEA4885959.prot.fa,SAMEA4885959.gff,SAMEA4885959-rid97173.assembly.contig_report.txt
SAMEA4885960,PDT000006621.1,SAMEA4885960.amrfinder-plus,SAMEA4885960.dna.fa,SAMEA4885960.prot.fa,SAMEA4885960.gff,SAMEA4885960-rid66803.assembly.contig_report.txt
SAMEA4885961,PDT000005966.1,SAMEA4885961.amrfinder-plus,SAMEA4885961.dna.fa,SAMEA4885961.prot.fa,SAMEA4885961.gff,SAMEA4885961-rid46163.assembly.contig_report.txt
SAMEA4885962,PDT000005634.1,SAMEA4885962.amrfinder-plus,SAMEA4885962.dna.fa,SAMEA4885962.prot.fa,SAMEA4885962.gff,SAMEA4885962-rid95323.assembly.contig_report.txt
SAMEA4885963,PDT000006267.1,SAMEA4885963.amrfinder-plus,SAMEA4885963.dna.fa,SAMEA4885963.prot.fa,SAMEA4885963.gff,SAMEA4885963-rid46563.assembly.contig_report.txt
SAMEA4885964,PDT000005397.1,SAMEA4885964.amrfinder-plus,SAMEA4885964.dna.fa,SAMEA4885964.prot.fa,SAMEA4885964.gff,SAMEA4885964-rid25313.assembly.contig_report.txt
SAMEA4885965,PDT000006655.1,SAMEA4885965.amrfinder-plus,SAMEA4885965.dna.fa,SAMEA4885965.prot.fa,SAMEA4885965.gff,SAMEA4885965-rid99553.assembly.contig_report.txt
SAMEA4885966,PDT000006326.1,SAMEA4885966.amrfinder-plus,SAMEA4885966.dna.fa,SAMEA4885966.prot.fa,SAMEA4885966.gff,SAMEA4885966-rid26793.assembly.contig_report.txt
SAMEA4885967,PDT000006245.1,SAMEA4885967.amrfinder-plus,SAMEA4885967.dna.fa,SAMEA4885967.prot.fa,SAMEA4885967.gff,SAMEA4885967-rid26643.assembly.contig_report.txt
SAMEA4885968,PDT000005752.1,SAMEA4885968.amrfinder-plus,SAMEA4885968.dna.fa,SAMEA4885968.prot.fa,SAMEA4885968.gff,SAMEA4885968-rid45853.assembly.contig_report.txt
SAMEA4885969,PDT000005620.1,SAMEA4885969.amrfinder-plus,SAMEA4885969.dna.fa,SAMEA4885969.prot.fa,SAMEA4885969.gff,SAMEA4885969-rid95293.assembly.contig_report.txt
SAMEA4885970,PDT000005528.2,SAMEA4885970.amrfinder-plus,SAMEA4885970.dna.fa,SAMEA4885970.prot.fa,SAMEA4885970.gff,SAMEA4885970-rid12943.assembly.contig_report.txt
SAMEA4885971,PDT000006897.1,SAMEA4885971.amrfinder-plus,SAMEA4885971.dna.fa,SAMEA4885971.prot.fa,SAMEA4885971.gff,SAMEA4885971-rid27643.assembly.contig_report.txt
SAMEA4885973,PDT000005554.1,SAMEA4885973.amrfinder-plus,SAMEA4885973.dna.fa,SAMEA4885973.prot.fa,SAMEA4885973.gff,SAMEA4885973-rid65133.assembly.contig_report.txt
SAMEA4885974,PDT000006809.1,SAMEA4885974.amrfinder-plus,SAMEA4885974.dna.fa,SAMEA4885974.prot.fa,SAMEA4885974.gff,SAMEA4885974-rid27543.assembly.contig_report.txt
SAMEA4885975,PDT000006052.1,SAMEA4885975.amrfinder-plus,SAMEA4885975.dna.fa,SAMEA4885975.prot.fa,SAMEA4885975.gff,SAMEA4885975-rid46293.assembly.contig_report.txt
SAMEA4885976,PDT000005374.1,SAMEA4885976.amrfinder-plus,SAMEA4885976.dna.fa,SAMEA4885976.prot.fa,SAMEA4885976.gff,SAMEA4885976-rid25293.assembly.contig_report.txt
SAMEA4885977,PDT000006301.1,SAMEA4885977.amrfinder-plus,SAMEA4885977.dna.fa,SAMEA4885977.prot.fa,SAMEA4885977.gff,SAMEA4885977-rid66273.assembly.contig_report.txt
SAMEA4885978,PDT000006137.1,SAMEA4885978.amrfinder-plus,SAMEA4885978.dna.fa,SAMEA4885978.prot.fa,SAMEA4885978.gff,SAMEA4885978-rid65983.assembly.contig_report.txt
SAMEA4885979,PDT000006711.1,SAMEA4885979.amrfinder-plus,SAMEA4885979.dna.fa,SAMEA4885979.prot.fa,SAMEA4885979.gff,SAMEA4885979-rid99723.assembly.contig_report.txt
SAMEA4885980,PDT000006145.1,SAMEA4885980.amrfinder-plus,SAMEA4885980.dna.fa,SAMEA4885980.prot.fa,SAMEA4885980.gff,SAMEA4885980-rid97473.assembly.contig_report.txt
SAMEA4885981,PDT000006349.1,SAMEA4885981.amrfinder-plus,SAMEA4885981.dna.fa,SAMEA4885981.prot.fa,SAMEA4885981.gff,SAMEA4885981-rid98343.assembly.contig_report.txt
SAMEA4885982,PDT000006580.1,SAMEA4885982.amrfinder-plus,SAMEA4885982.dna.fa,SAMEA4885982.prot.fa,SAMEA4885982.gff,SAMEA4885982-rid66713.assembly.contig_report.txt
SAMEA4885983,PDT000006158.1,SAMEA4885983.amrfinder-plus,SAMEA4885983.dna.fa,SAMEA4885983.prot.fa,SAMEA4885983.gff,SAMEA4885983-rid97523.assembly.contig_report.txt
SAMEA4885984,PDT000005863.1,SAMEA4885984.amrfinder-plus,SAMEA4885984.dna.fa,SAMEA4885984.prot.fa,SAMEA4885984.gff,SAMEA4885984-rid46003.assembly.contig_report.txt
SAMEA4885985,PDT000005710.1,SAMEA4885985.amrfinder-plus,SAMEA4885985.dna.fa,SAMEA4885985.prot.fa,SAMEA4885985.gff,SAMEA4885985-rid25843.assembly.contig_report.txt
SAMEA4885986,PDT000005993.1,SAMEA4885986.amrfinder-plus,SAMEA4885986.dna.fa,SAMEA4885986.prot.fa,SAMEA4885986.gff,SAMEA4885986-rid96753.assembly.contig_report.txt
SAMEA4885987,PDT000005403.1,SAMEA4885987.amrfinder-plus,SAMEA4885987.dna.fa,SAMEA4885987.prot.fa,SAMEA4885987.gff,SAMEA4885987-rid94483.assembly.contig_report.txt
SAMEA4885988,PDT000006029.1,SAMEA4885988.amrfinder-plus,SAMEA4885988.dna.fa,SAMEA4885988.prot.fa,SAMEA4885988.gff,SAMEA4885988-rid65843.assembly.contig_report.txt
SAMEA4885989,PDT000006373.1,SAMEA4885989.amrfinder-plus,SAMEA4885989.dna.fa,SAMEA4885989.prot.fa,SAMEA4885989.gff,SAMEA4885989-rid98483.assembly.contig_report.txt
SAMEA4885990,PDT000006620.1,SAMEA4885990.amrfinder-plus,SAMEA4885990.dna.fa,SAMEA4885990.prot.fa,SAMEA4885990.gff,SAMEA4885990-rid99393.assembly.contig_report.txt
SAMEA4885991,PDT000006940.1,SAMEA4885991.amrfinder-plus,SAMEA4885991.dna.fa,SAMEA4885991.prot.fa,SAMEA4885991.gff,SAMEA4885991-rid27713.assembly.contig_report.txt
SAMEA4885993,PDT000006916.1,SAMEA4885993.amrfinder-plus,SAMEA4885993.dna.fa,SAMEA4885993.prot.fa,SAMEA4885993.gff,SAMEA4885993-rid27683.assembly.contig_report.txt
SAMEA4885994,PDT000006958.2,SAMEA4885994.amrfinder-plus,SAMEA4885994.dna.fa,SAMEA4885994.prot.fa,SAMEA4885994.gff,SAMEA4885994-rid14103.assembly.contig_report.txt
SAMEA4886000,PDT000006919.2,SAMEA4886000.amrfinder-plus,SAMEA4886000.dna.fa,SAMEA4886000.prot.fa,SAMEA4886000.gff,SAMEA4886000-rid14043.assembly.contig_report.txt
SAMEA4886003,PDT000006935.1,SAMEA4886003.amrfinder-plus,SAMEA4886003.dna.fa,SAMEA4886003.prot.fa,SAMEA4886003.gff,SAMEA4886003-rid47643.assembly.contig_report.txt
SAMEA4886005,PDT000006906.1,SAMEA4886005.amrfinder-plus,SAMEA4886005.dna.fa,SAMEA4886005.prot.fa,SAMEA4886005.gff,SAMEA4886005-rid47603.assembly.contig_report.txt
SAMEA4886006,PDT000006962.1,SAMEA4886006.amrfinder-plus,SAMEA4886006.dna.fa,SAMEA4886006.prot.fa,SAMEA4886006.gff,SAMEA4886006-rid27753.assembly.contig_report.txt
SAMEA4886007,PDT000006950.1,SAMEA4886007.amrfinder-plus,SAMEA4886007.dna.fa,SAMEA4886007.prot.fa,SAMEA4886007.gff,SAMEA4886007-rid27743.assembly.contig_report.txt
SAMEA4886010,PDT000006925.1,SAMEA4886010.amrfinder-plus,SAMEA4886010.dna.fa,SAMEA4886010.prot.fa,SAMEA4886010.gff,SAMEA4886010-rid67413.assembly.contig_report.txt
SAMEA4886013,PDT000006951.1,SAMEA4886013.amrfinder-plus,SAMEA4886013.dna.fa,SAMEA4886013.prot.fa,SAMEA4886013.gff,SAMEA4886013-rid67433.assembly.contig_report.txt
SAMEA4886017,PDT000006918.1,SAMEA4886017.amrfinder-plus,SAMEA4886017.dna.fa,SAMEA4886017.prot.fa,SAMEA4886017.gff,SAMEA4886017-rid67403.assembly.contig_report.txt
SAMEA4886022,PDT000006960.1,SAMEA4886022.amrfinder-plus,SAMEA4886022.dna.fa,SAMEA4886022.prot.fa,SAMEA4886022.gff,SAMEA4886022-rid47683.assembly.contig_report.txt
SAMEA4886023,PDT000006941.1,SAMEA4886023.amrfinder-plus,SAMEA4886023.dna.fa,SAMEA4886023.prot.fa,SAMEA4886023.gff,SAMEA4886023-rid67423.assembly.contig_report.txt
SAMEA4886025,PDT000006938.1,SAMEA4886025.amrfinder-plus,SAMEA4886025.dna.fa,SAMEA4886025.prot.fa,SAMEA4886025.gff,SAMEA4886025-rid27703.assembly.contig_report.txt
SAMEA4886026,PDT000006932.2,SAMEA4886026.amrfinder-plus,SAMEA4886026.dna.fa,SAMEA4886026.prot.fa,SAMEA4886026.gff,SAMEA4886026-rid14073.assembly.contig_report.txt
SAMEA4886028,PDT000006937.1,SAMEA4886028.amrfinder-plus,SAMEA4886028.dna.fa,SAMEA4886028.prot.fa,SAMEA4886028.gff,SAMEA4886028-rid27693.assembly.contig_report.txt
SAMEA4886032,PDT000006913.1,SAMEA4886032.amrfinder-plus,SAMEA4886032.dna.fa,SAMEA4886032.prot.fa,SAMEA4886032.gff,SAMEA4886032-rid27673.assembly.contig_report.txt
SAMEA4886037,PDT000006947.1,SAMEA4886037.amrfinder-plus,SAMEA4886037.dna.fa,SAMEA4886037.prot.fa,SAMEA4886037.gff,SAMEA4886037-rid27733.assembly.contig_report.txt
SAMEA4886038,PDT000006946.2,SAMEA4886038.amrfinder-plus,SAMEA4886038.dna.fa,SAMEA4886038.prot.fa,SAMEA4886038.gff,SAMEA4886038-rid14093.assembly.contig_report.txt
SAMEA4886039,PDT000006915.1,SAMEA4886039.amrfinder-plus,SAMEA4886039.dna.fa,SAMEA4886039.prot.fa,SAMEA4886039.gff,SAMEA4886039-rid67393.assembly.contig_report.txt
SAMEA4886040,PDT000006922.2,SAMEA4886040.amrfinder-plus,SAMEA4886040.dna.fa,SAMEA4886040.prot.fa,SAMEA4886040.gff,SAMEA4886040-rid14053.assembly.contig_report.txt
SAMEA4886041,PDT000006948.1,SAMEA4886041.amrfinder-plus,SAMEA4886041.dna.fa,SAMEA4886041.prot.fa,SAMEA4886041.gff,SAMEA4886041-rid47663.assembly.contig_report.txt
SAMEA4886042,PDT000006911.2,SAMEA4886042.amrfinder-plus,SAMEA4886042.dna.fa,SAMEA4886042.prot.fa,SAMEA4886042.gff,SAMEA4886042-rid14033.assembly.contig_report.txt
SAMEA4886043,PDT000006934.1,SAMEA4886043.amrfinder-plus,SAMEA4886043.dna.fa,SAMEA4886043.prot.fa,SAMEA4886043.gff,SAMEA4886043-rid47633.assembly.contig_report.txt
SAMEA4886044,PDT000006903.1,SAMEA4886044.amrfinder-plus,SAMEA4886044.dna.fa,SAMEA4886044.prot.fa,SAMEA4886044.gff,SAMEA4886044-rid67383.assembly.contig_report.txt
SAMEA4886045,PDT000006923.1,SAMEA4886045.amrfinder-plus,SAMEA4886045.dna.fa,SAMEA4886045.prot.fa,SAMEA4886045.gff,SAMEA4886045-rid47623.assembly.contig_report.txt
SAMEA4886046,PDT000006945.2,SAMEA4886046.amrfinder-plus,SAMEA4886046.dna.fa,SAMEA4886046.prot.fa,SAMEA4886046.gff,SAMEA4886046-rid14083.assembly.contig_report.txt
SAMEA4886050,PDT000006914.1,SAMEA4886050.amrfinder-plus,SAMEA4886050.dna.fa,SAMEA4886050.prot.fa,SAMEA4886050.gff,SAMEA4886050-rid47613.assembly.contig_report.txt
SAMEA4886053,PDT000006956.1,SAMEA4886053.amrfinder-plus,SAMEA4886053.dna.fa,SAMEA4886053.prot.fa,SAMEA4886053.gff,SAMEA4886053-rid47673.assembly.contig_report.txt
SAMEA4886054,PDT000006965.1,SAMEA4886054.amrfinder-plus,SAMEA4886054.dna.fa,SAMEA4886054.prot.fa,SAMEA4886054.gff,SAMEA4886054-rid27763.assembly.contig_report.txt
SAMEA4937742,PDT000006968.1,SAMEA4937742.amrfinder-plus,SAMEA4937742.dna.fa,SAMEA4937742.prot.fa,SAMEA4937742.gff,SAMEA4937742-rid67443.assembly.contig_report.txt
SAMEA4937746,PDT000006972.1,SAMEA4937746.amrfinder-plus,SAMEA4937746.dna.fa,SAMEA4937746.prot.fa,SAMEA4937746.gff,SAMEA4937746-rid67453.assembly.contig_report.txt
SAMEA4937747,PDT000006973.1,SAMEA4937747.amrfinder-plus,SAMEA4937747.dna.fa,SAMEA4937747.prot.fa,SAMEA4937747.gff,SAMEA4937747-rid47693.assembly.contig_report.txt
SAMEA5128220,PDT000007096.2,SAMEA5128220.amrfinder-plus,SAMEA5128220.dna.fa,SAMEA5128220.prot.fa,SAMEA5128220.gff,SAMEA5128220-rid14143.assembly.contig_report.txt
SAMEA5128222,PDT000007055.1,SAMEA5128222.amrfinder-plus,SAMEA5128222.dna.fa,SAMEA5128222.prot.fa,SAMEA5128222.gff,SAMEA5128222-rid67463.assembly.contig_report.txt
SAMEA5128225,PDT000007060.1,SAMEA5128225.amrfinder-plus,SAMEA5128225.dna.fa,SAMEA5128225.prot.fa,SAMEA5128225.gff,SAMEA5128225-rid47703.assembly.contig_report.txt
SAMEA5128226,PDT000007061.2,SAMEA5128226.amrfinder-plus,SAMEA5128226.dna.fa,SAMEA5128226.prot.fa,SAMEA5128226.gff,SAMEA5128226-rid14113.assembly.contig_report.txt
SAMEA5128227,PDT000007062.1,SAMEA5128227.amrfinder-plus,SAMEA5128227.dna.fa,SAMEA5128227.prot.fa,SAMEA5128227.gff,SAMEA5128227-rid67473.assembly.contig_report.txt
SAMEA5128231,PDT000007077.1,SAMEA5128231.amrfinder-plus,SAMEA5128231.dna.fa,SAMEA5128231.prot.fa,SAMEA5128231.gff,SAMEA5128231-rid27773.assembly.contig_report.txt
SAMEA5128232,PDT000007081.1,SAMEA5128232.amrfinder-plus,SAMEA5128232.dna.fa,SAMEA5128232.prot.fa,SAMEA5128232.gff,SAMEA5128232-rid67513.assembly.contig_report.txt
SAMEA5128233,PDT000007086.1,SAMEA5128233.amrfinder-plus,SAMEA5128233.dna.fa,SAMEA5128233.prot.fa,SAMEA5128233.gff,SAMEA5128233-rid47723.assembly.contig_report.txt
SAMEA5128234,PDT000007094.1,SAMEA5128234.amrfinder-plus,SAMEA5128234.dna.fa,SAMEA5128234.prot.fa,SAMEA5128234.gff,SAMEA5128234-rid27823.assembly.contig_report.txt
SAMEA5128235,PDT000007087.1,SAMEA5128235.amrfinder-plus,SAMEA5128235.dna.fa,SAMEA5128235.prot.fa,SAMEA5128235.gff,SAMEA5128235-rid67543.assembly.contig_report.txt
SAMEA5128238,PDT000007090.1,SAMEA5128238.amrfinder-plus,SAMEA5128238.dna.fa,SAMEA5128238.prot.fa,SAMEA5128238.gff,SAMEA5128238-rid27803.assembly.contig_report.txt
SAMEA5128239,PDT000007092.1,SAMEA5128239.amrfinder-plus,SAMEA5128239.dna.fa,SAMEA5128239.prot.fa,SAMEA5128239.gff,SAMEA5128239-rid27813.assembly.contig_report.txt
SAMEA5128240,PDT000007093.1,SAMEA5128240.amrfinder-plus,SAMEA5128240.dna.fa,SAMEA5128240.prot.fa,SAMEA5128240.gff,SAMEA5128240-rid67553.assembly.contig_report.txt
SAMEA5128241,PDT000007091.1,SAMEA5128241.amrfinder-plus,SAMEA5128241.dna.fa,SAMEA5128241.prot.fa,SAMEA5128241.gff,SAMEA5128241-rid47733.assembly.contig_report.txt
SAMEA5128242,PDT000007095.1,SAMEA5128242.amrfinder-plus,SAMEA5128242.dna.fa,SAMEA5128242.prot.fa,SAMEA5128242.gff,SAMEA5128242-rid67563.assembly.contig_report.txt
SAMEA5128243,PDT000007097.1,SAMEA5128243.amrfinder-plus,SAMEA5128243.dna.fa,SAMEA5128243.prot.fa,SAMEA5128243.gff,SAMEA5128243-rid27833.assembly.contig_report.txt
SAMEA5128244,PDT000007098.1,SAMEA5128244.amrfinder-plus,SAMEA5128244.dna.fa,SAMEA5128244.prot.fa,SAMEA5128244.gff,SAMEA5128244-rid47743.assembly.contig_report.txt
SAMEA5128246,PDT000007099.1,SAMEA5128246.amrfinder-plus,SAMEA5128246.dna.fa,SAMEA5128246.prot.fa,SAMEA5128246.gff,SAMEA5128246-rid67573.assembly.contig_report.txt
SAMEA5128247,PDT000007068.1,SAMEA5128247.amrfinder-plus,SAMEA5128247.dna.fa,SAMEA5128247.prot.fa,SAMEA5128247.gff,SAMEA5128247-rid67493.assembly.contig_report.txt
SAMEA5128250,PDT000007064.1,SAMEA5128250.amrfinder-plus,SAMEA5128250.dna.fa,SAMEA5128250.prot.fa,SAMEA5128250.gff,SAMEA5128250-rid67483.assembly.contig_report.txt
SAMEA5128252,PDT000007069.2,SAMEA5128252.amrfinder-plus,SAMEA5128252.dna.fa,SAMEA5128252.prot.fa,SAMEA5128252.gff,SAMEA5128252-rid14123.assembly.contig_report.txt
SAMEA5128253,PDT000007070.2,SAMEA5128253.amrfinder-plus,SAMEA5128253.dna.fa,SAMEA5128253.prot.fa,SAMEA5128253.gff,SAMEA5128253-rid14133.assembly.contig_report.txt
SAMEA5128255,PDT000007072.1,SAMEA5128255.amrfinder-plus,SAMEA5128255.dna.fa,SAMEA5128255.prot.fa,SAMEA5128255.gff,SAMEA5128255-rid67503.assembly.contig_report.txt
SAMEA5128257,PDT000007074.1,SAMEA5128257.amrfinder-plus,SAMEA5128257.dna.fa,SAMEA5128257.prot.fa,SAMEA5128257.gff,SAMEA5128257-rid47713.assembly.contig_report.txt
SAMEA5128260,PDT000007078.1,SAMEA5128260.amrfinder-plus,SAMEA5128260.dna.fa,SAMEA5128260.prot.fa,SAMEA5128260.gff,SAMEA5128260-rid27783.assembly.contig_report.txt
SAMEA5128264,PDT000007083.1,SAMEA5128264.amrfinder-plus,SAMEA5128264.dna.fa,SAMEA5128264.prot.fa,SAMEA5128264.gff,SAMEA5128264-rid67523.assembly.contig_report.txt
SAMEA5128265,PDT000007084.1,SAMEA5128265.amrfinder-plus,SAMEA5128265.dna.fa,SAMEA5128265.prot.fa,SAMEA5128265.gff,SAMEA5128265-rid27793.assembly.contig_report.txt
SAMEA5166659,PDT000007100.1,SAMEA5166659.amrfinder-plus,SAMEA5166659.dna.fa,SAMEA5166659.prot.fa,SAMEA5166659.gff,SAMEA5166659-rid27843.assembly.contig_report.txt
SAMEA5166660,PDT000007101.1,SAMEA5166660.amrfinder-plus,SAMEA5166660.dna.fa,SAMEA5166660.prot.fa,SAMEA5166660.gff,SAMEA5166660-rid27853.assembly.contig_report.txt
SAMEA5166663,PDT000007104.1,SAMEA5166663.amrfinder-plus,SAMEA5166663.dna.fa,SAMEA5166663.prot.fa,SAMEA5166663.gff,SAMEA5166663-rid47753.assembly.contig_report.txt
SAMEA5166664,PDT000007105.1,SAMEA5166664.amrfinder-plus,SAMEA5166664.dna.fa,SAMEA5166664.prot.fa,SAMEA5166664.gff,SAMEA5166664-rid27863.assembly.contig_report.txt
SAMEA5166666,PDT000007107.2,SAMEA5166666.amrfinder-plus,SAMEA5166666.dna.fa,SAMEA5166666.prot.fa,SAMEA5166666.gff,SAMEA5166666-rid14153.assembly.contig_report.txt
SAMEA5166668,PDT000007109.1,SAMEA5166668.amrfinder-plus,SAMEA5166668.dna.fa,SAMEA5166668.prot.fa,SAMEA5166668.gff,SAMEA5166668-rid27873.assembly.contig_report.txt
